base_salary,num_appraisals,num_benefits,num_raise_requests,completion_rate,past_performance_score,skills,cost_of_training,benefit_to_cost_ratio
6888.5590757012715,3,2,1,0.9382856887161712,3,5,1715.9197161756592,0.191399402
9394.962181622373,1,3,0,0.5420947004616392,3,2,2259.1574414625024,0.032968817
6628.105492190507,1,1,0,0.4596019907584679,3,5,2469.6825145840685,0.095772482
8548.965815256843,2,5,0,0.887710191,3,3,1574.9875663879995,0.08438341
8083.602900171025,2,1,1,0.6913338232291428,3,4,1393.2590208793026,0.10869108
7181.063882843889,3,4,0,0.8317520897160648,3,6,2870.104038673259,0.165644113
7968.923682526959,5,4,0,0.7945683798297691,3,4,1764.8096778329088,0.10834654
11526.304229299958,5,6,0,0.6495838123775401,0,8,2016.148024261327,0.031414148
9209.065888201912,0,1,1,0.6839263968836364,0,4,1282.7602695432342,0.024443782
10185.001608511957,6,0,0,0.9846349771590657,1,3,500,0.055290678
6162.611278159879,1,2,0,0.7135809531335646,2,8,1511.0539126607177,0.19744759
10191.87229521515,4,3,0,0.45063174313690524,1,6,1827.3879337203327,0.039999089
9278.040951,3,3,2,0.7710841541449021,0,5,1630.6006506712404,0.030100153
5000.807806881265,2,1,1,0.6772756156111958,0,4,2113.275689974333,0.034669484
9079.581467,7,2,0,0.8486474622558309,0,6,852.3729872062725,0.046577991
6973.451726410645,5,4,2,0.7450202885100021,2,1,2665.172634407586,0.01856575
4908.392647348768,2,0,1,0.7523572355632031,2,3,2113.1943586917823,0.093763533
8259.551464655238,0,2,2,0.40582327,4,5,2725.1913447347188,0.081920004
9078.085182,2,1,1,0.6241078992590188,2,8,2612.9994178184206,0.120881989
8303.216137289126,3,1,1,0.8381188027027475,0,1,2423.8516934971967,0.007334504
7781.722830308489,3,3,0,0.7637435270530992,0,8,530.0884350326658,0.062271359
7338.829323083336,4,1,0,0.7087661007759314,3,4,2417.6134136513188,0.110567162
12933.176018683112,4,1,0,0.9046136729612693,2,4,2899.986946443988,0.066462106
5634.861222942708,1,0,1,0.4864557796670547,1,6,2709.6173962005532,0.068318614
9745.843964714408,1,2,3,0.5559242065660448,2,4,1003.1117885665863,0.054021495
8030.845941777968,1,2,0,0.9003285123515818,4,8,1160.6063427630465,0.35336613
6291.066987465936,2,5,0,0.9011574610508938,1,4,2347.0512841286663,0.064726011
7903.201898742842,3,4,0,0.4999439028061117,3,3,1966.336199517509,0.050543895
5214.134724822765,5,1,1,0.7294339464688204,4,9,1690.5853169518937,0.431633609
6809.019186386293,1,2,3,0.9978722927252902,4,5,1787.2025881145262,0.244667171
7906.131348328789,5,3,1,0.7264240562282575,3,7,3361.0828585374156,0.156856155
4897.765883,3,2,0,0.9191683543085473,2,6,1837.4412342924975,0.213892532
9012.765076976117,3,3,0,0.892118741,2,5,2977.643038413772,0.099194783
6072.477918176935,2,4,0,0.6922869269484795,1,8,3129.0877585938697,0.098884309
5096.5580839728955,3,1,1,0.9580176892217795,2,4,1581.3587321207024,0.155819218
5839.164528343259,2,0,2,0.7748621170431937,4,4,2832.7115849399615,0.170827315
12351.908323670974,4,2,0,0.4753786118828719,1,2,1998.6654550067376,0.012387253
4043.871716,1,3,0,0.7531907852089137,0,5,2238.1563703588104,0.048392962
8872.246178,4,0,0,0.42667845299459123,3,2,2948.127343541126,0.028877494
6496.727457961427,2,4,1,0.6716391302793063,1,5,3212.309349619215,0.056397435
7299.743656964877,3,1,0,0.7254726232074862,0,7,748.6683343412114,0.059406453
9207.861857360665,2,2,2,0.6459443875748048,2,4,500,0.069782401
9109.637429677841,6,3,1,0.9266551301406052,1,4,732.0529999078371,0.064230115
6638.607161676418,1,2,0,0.44627231333136813,1,7,2843.353781440512,0.059605377
5284.351986733413,3,3,1,0.8438496943879836,4,4,2487.3474423829757,0.178183377
9244.281947,2,3,0,0.9185305170101481,4,5,500,0.204221693
9104.754386018689,3,2,0,0.8397401587652654,1,6,1352.9701632242513,0.087948369
7430.0609824236235,4,1,1,0.6468459812245596,2,10,502.48447872218617,0.224793249
8883.888767616756,2,2,0,0.5428501960802704,2,7,3429.876515303449,0.085624569
7108.3410380489295,2,1,1,0.7430546105750706,0,6,2477.261142579106,0.043345325
6345.9248699304235,4,2,1,0.4293851561475934,2,4,2424.189943789748,0.051680667
8007.924362,1,1,2,0.8027121406232545,0,5,583.1166598078801,0.042287887
9038.065482183036,2,2,2,0.4877190458584617,4,4,1707.6353311578239,0.080311388
8618.500539104867,0,2,1,0.790240576,2,6,2552.961426266322,0.114976956
9018.325360153345,1,1,1,0.8580609582538486,0,5,1062.4066200470315,0.039796044
6478.842253421748,2,0,1,0.557160915,1,4,3145.9675020739505,0.04536767
11163.762249516505,5,2,1,0.712957123,4,8,1393.8860046783884,0.207290406
7315.2382893227505,1,0,0,0.5300777364601239,0,4,2081.716618,0.022563809
7762.168697046817,5,7,0,0.5953322896961654,4,7,2136.5166440245202,0.155512497
5362.688181564265,2,2,1,0.8638024727704793,1,6,1774.2500154280438,0.124333771
7612.289687405432,4,1,0,0.8820957500310751,1,7,2689.5331142154223,0.11432645
9064.475473703034,1,3,1,0.9897275987521119,0,7,1650.985001558659,0.055802144
9525.021225,1,2,0,0.778004894,3,2,807.6013120901121,0.054921437
11123.881474373564,2,1,1,0.6601463811146713,3,6,2099.6696037641004,0.113789313
9040.469791650921,4,0,1,0.80772093,4,8,2170.6297735276316,0.283135179
8553.826391599407,2,3,0,0.5481688976948728,0,6,997.3532616049354,0.02976165
7107.409776971362,3,1,0,0.569513117,2,4,722.3812998679084,0.082044764
6676.5191835339865,2,1,1,0.4726941870506301,2,1,3281.485338177615,0.013305329
9940.497029336311,3,1,2,0.8192254093599631,2,4,1937.0504486243253,0.076937338
9902.140703477817,3,4,0,0.40779393943684655,3,7,1756.8977109489888,0.083594686
5845.974598302455,2,1,2,0.9414602307568826,2,2,2249.5715145360487,0.062795091
9446.191774306963,6,0,0,0.4802069585930902,3,4,1879.8114438981797,0.067837799
9300.767382791684,5,1,1,0.8202376352302416,3,3,1155.929817135251,0.088223705
5772.382229971612,4,1,0,0.998486479,2,6,2114.956225482495,0.214284385
9080.913609578354,2,5,1,0.5926002181346066,2,4,1156.0635250557286,0.054968039
5900.907081036385,4,1,0,0.5001081137128605,4,2,2310.845423,0.057406143
3141.4140646530223,4,2,1,0.4248684002614562,3,5,1069.2733598744462,0.157047845
7679.795172615901,3,2,0,0.512163349,4,7,1193.695956195278,0.181553991
8515.629410509979,2,2,1,0.7000054012594225,2,6,1357.7560173790453,0.113787218
7769.858390233773,3,2,1,0.5292814086190554,2,5,1686.4860341836124,0.074502295
13734.213634375948,2,2,1,0.9698648661113597,2,4,2110.2185744840867,0.068282582
8757.702458469948,3,2,1,0.5157383949180037,2,1,1915.212329499542,0.013031469
8294.283639,3,2,1,0.6925492090190919,2,4,1985.2528671683338,0.072394826
8859.182606628181,5,2,1,0.732143535,2,4,1979.2461897885612,0.07298064
7117.361991199805,5,0,2,0.46212464439077083,2,1,1834.504053130857,0.01482457
9858.958124187078,2,1,3,0.6621370312198138,0,4,1884.0784310584017,0.020622445
8722.003892354203,1,1,0,0.4153853063472385,4,4,1579.5057421188042,0.076912454
8630.343407784982,4,1,1,0.555271948,2,4,2102.962782311184,0.05827941
6751.759554266122,2,1,0,0.46215217045538853,2,4,2620.2544576964965,0.056177251
4871.3393471018135,0,7,2,0.6173717967194099,4,8,2835.262020190571,0.212765745
6997.2278218454185,3,1,0,0.5263040324713218,0,4,1395.255520154527,0.023674108
8565.267712519784,0,2,0,0.9464306640553366,2,3,2955.6113505974286,0.068029377
7110.601040510108,1,2,0,0.4098758814216682,0,4,1680.4702709614542,0.016744884
8583.454334134742,1,4,0,0.5454890382637533,0,8,1024.9752779551486,0.037592615
7535.276246,2,4,2,0.6665389575169776,1,7,1204.696706683726,0.08376632
8861.158969253047,4,1,0,0.6277225285861612,2,6,1372.052694381293,0.105271431
6046.351748249372,4,4,0,0.818475133,2,6,2340.738909,0.141835215
8385.780023770163,4,2,0,0.5292435095664048,1,3,1371.818701277454,0.029518307
6718.091707297206,1,4,0,0.738285348,3,5,3151.574608808045,0.124398669
4923.434115738728,5,2,2,0.42983934766947796,1,3,3510.5081830458075,0.026225861
7669.691754,1,0,0,0.9162789655199997,3,5,2584.5242912037634,0.178712631
11072.635147636094,3,1,0,0.9125084193231507,1,4,1402.086431385551,0.056263769
5082.847184308035,1,2,0,0.5290570133928554,1,5,1806.9865327125674,0.067055534
8238.784500788399,6,2,0,0.5580307613102388,4,4,1207.2659235713595,0.106840526
9595.154126528449,3,3,0,0.6920177944629582,4,6,2376.0552209930825,0.154110394
12600.061370288902,5,1,2,0.8050238344920415,1,3,2161.8863169896263,0.030839989
7014.134035106625,2,1,0,0.8670988368478939,1,4,1234.6101002292025,0.079288988
6735.998790791375,4,1,2,0.7533260874951822,0,4,1701.0054305201904,0.032272711
5666.615608121467,4,1,0,0.9450682933266203,4,4,2654.2731656969627,0.214279608
10281.032669692439,7,0,1,0.8284537066124287,3,4,3463.2678743236756,0.095058617
6265.171341521849,1,2,0,0.9659652329377908,4,4,2102.2291878849055,0.206239763
7258.807136,3,5,0,0.8621111180449492,3,4,1506.1091869673696,0.122449004
4302.124245,2,0,1,0.9996191913419192,0,3,1817.789582738156,0.047450925
9767.943685357051,0,0,2,0.8295206886750779,0,3,2035.8706578965841,0.020391674
10316.516561556053,5,3,1,0.42663023032201597,1,10,2397.9635582937494,0.059194675
9691.550127,5,3,2,0.9405056736968251,2,2,2284.602072083255,0.040667139
4789.349437292563,0,2,0,0.5711611421558064,0,4,3882.2803583309415,0.023622126
9214.302081558613,2,1,3,0.664141559,3,4,586.9822872,0.097477183
4654.659230551998,5,0,0,0.694797523,1,8,1207.5392555786202,0.189634664
8116.080604,7,5,2,0.7295632004458565,0,1,3672.4609068168556,0.004966887
8410.155159967595,2,0,1,0.7283756724269927,3,3,2268.0745921689377,0.080348625
8620.366436216531,1,2,0,0.7811095415260279,4,4,2309.412189297038,0.130951221
9069.273065274936,2,1,0,0.6996439976433741,1,5,2520.4983252257916,0.057870738
7983.9327928814555,2,2,1,0.6772724602269091,0,9,706.6197102484364,0.061629036
4075.140974542895,2,3,2,0.8067627922503353,3,6,3596.8006133461595,0.202281918
9070.242017599065,2,2,1,0.8926851230869961,3,6,1732.2041817771965,0.178500637
8195.216282255496,2,0,1,0.7463787305037879,2,11,1307.2171683759443,0.253858975
6194.760417257534,3,2,0,0.5491005331846228,3,5,2134.3019943919844,0.117718268
4861.205157726782,6,0,1,0.4344303395262036,1,6,2801.909080136035,0.066298974
11080.044371848717,2,3,0,0.8285837153789533,3,7,2761.0403012014476,0.151230141
10462.601076581366,6,4,0,0.9716148966918257,4,10,2002.8436481781976,0.335839967
9411.914815,3,3,1,0.8311165262604054,2,5,1844.6434074670233,0.096219595
6647.400177530593,7,2,4,0.5254863538396557,2,10,2323.284745832192,0.146365721
3000,4,3,1,0.762088862,0,6,2191.5824529305637,0.066349539
9529.358351,2,2,1,0.6966056469963475,0,4,1167.3077934204646,0.023421878
8733.373548,0,1,2,0.49765875016839856,2,3,3759.4279360734045,0.033442807
7250.675381855646,1,0,3,0.9556375875033482,3,3,3696.9347205302356,0.099307571
10249.612613395751,4,1,2,0.48842970717507805,2,6,1431.0385717192166,0.069882986
9695.995068,4,2,2,0.4218196847287424,4,10,500,0.181881625
8352.190976,3,4,2,0.5596995416151904,3,12,1505.7640119152375,0.219168516
8070.1168357422275,2,3,2,0.4960891885146482,2,3,1986.1968871214035,0.037342636
8101.9354351993625,2,1,0,0.891145491,3,9,986.7891832421277,0.334572521
9359.879745669492,2,1,2,0.5257865422815104,1,4,1443.9727002928894,0.035939383
6285.0473069140235,3,1,1,0.9832163634410507,1,6,2270.874756333022,0.127470783
8851.966243570074,2,3,1,0.5679816346754049,4,4,1276.3878218363698,0.096037307
6158.818111060818,5,3,0,0.9127591638570877,1,3,1244.325897949133,0.061512596
10673.110343504468,2,3,1,0.8482884854346519,4,6,1232.5596993858364,0.187044478
9064.257143,1,3,0,0.7379754747830588,3,2,2545.634041725326,0.045033202
6623.543476722141,4,2,0,0.9426589934855326,0,6,2794.5930185257976,0.054289498
8161.191648,3,0,2,0.6497445819914259,0,3,2971.739789825404,0.01690146
6292.427239943919,2,1,0,0.8995653516802472,2,7,2692.1610217141356,0.199174407
11008.225675401593,6,3,1,0.9778805652994413,0,6,1381.2131211263911,0.041643131
11245.751968942419,4,1,1,0.4807618194095819,1,6,2810.136865,0.039097217
9392.447365125696,3,2,1,0.8707713531106668,0,5,2680.6923403984993,0.032802011
11113.313135309156,6,1,0,0.5869788762677491,0,5,1543.1892817032394,0.022307558
8303.591898,2,3,0,0.6768097559247472,4,4,821.1385126015928,0.127402716
9527.025134349595,1,0,0,0.71734022,0,2,2011.6296995017763,0.012433689
10449.449043819512,2,4,1,0.504016453,4,4,2528.0949396435294,0.066416075
7988.512808968166,0,1,1,0.9059604900474425,4,8,2409.955792144867,0.326517296
8142.207715,4,1,2,0.7026454260228832,0,5,2147.511487,0.03139692
9867.313202857795,1,2,1,0.8737166072837514,0,3,1546.5387688786473,0.020779932
9292.995931191987,2,1,0,0.5333159165673835,1,2,3004.735477441977,0.016669077
6489.078559597894,2,3,1,0.4829677225486264,3,3,3721.642493363243,0.048658789
3626.341257457062,1,4,1,0.520291105,4,6,2692.3010884497153,0.183230291
7648.943874805904,1,3,1,0.8190762856355768,3,7,1971.1498067698437,0.202596698
3806.171641549642,3,1,2,0.9911032598648126,0,9,3043.4741710095295,0.115101123
6017.965327788903,1,0,1,0.4220170638286837,3,4,1524.5855424384422,0.087209928
6251.426085599232,6,2,2,0.7024163486110344,3,4,1222.3787648518503,0.126649862
6862.715378119747,4,1,1,0.6390713670327228,1,7,3881.4079584926644,0.078179856
9640.876288327083,3,0,1,0.5255195839572774,3,3,1796.9680143883027,0.054187312
10075.359081460521,6,1,1,0.9057226124122054,0,6,3369.8014404985997,0.038418339
9017.481439614414,3,3,2,0.4691411546182376,1,8,2254.563406964846,0.056986281
9265.013952,7,2,1,0.8877538914442205,1,6,2360.1071849742066,0.083063907
9312.240912737292,4,1,1,0.9221189054378857,2,4,882.2086465223083,0.101569398
3006.340017558152,1,1,0,0.8528842403343253,1,7,1963.5699900780257,0.218292062
8020.395364014233,3,2,1,0.8192209993274828,4,8,2217.494366458779,0.286493757
4407.082557659989,2,1,5,0.5303358875254401,1,2,1113.4667261979293,0.030216205
9018.278951343082,1,2,2,0.4487487973030192,1,2,943.0372146894927,0.015799184
3813.7837053606063,1,2,0,0.8191854594835308,2,5,1720.3792764902184,0.188054414
7639.122929298602,3,3,0,0.5932676978248033,4,11,1263.2492834102868,0.313675792
9095.539552039174,3,1,1,0.9830309264325008,0,10,2525.792917708887,0.079782842
5764.4841033673765,5,2,0,0.8678934055908649,3,3,2685.9996561290495,0.110203045
9923.431921,4,2,1,0.40897282638170196,1,4,2078.3428643468924,0.0247829
9013.244339903493,4,2,2,0.4247613019044383,0,7,1742.5610278236752,0.024460157
8761.649391675819,4,2,1,0.4777706746185254,1,2,2793.5790823249554,0.01498274
9396.003175021064,2,2,3,0.9494451252946603,2,4,500,0.099106979
7281.599824466689,2,1,1,0.9541308407233333,0,7,500,0.078745944
8303.837727513617,2,4,0,0.7946484404441342,1,5,1849.0941867543158,0.065387385
8020.103144468399,5,3,1,0.8287287751398236,0,5,2728.8016906406565,0.033285208
7974.902110767711,3,1,3,0.5342247091459171,0,5,2528.581383425158,0.023020014
6655.937846705846,5,2,0,0.799464935,3,1,1753.8007023528126,0.033984576
5514.935770554588,5,1,1,0.5729333571700586,3,6,1611.1163639892848,0.175700345
7326.283301,2,2,0,0.9417283245046741,3,5,2089.1159143662267,0.180833841
7216.104185611466,4,6,2,0.8682204468187068,0,4,3409.3895757355667,0.024761209
6526.538025,3,3,0,0.4654757817722446,0,7,2809.468479407064,0.030069477
9704.107564,4,2,0,0.45805917490337356,2,1,3335.9721744511035,0.009787534
5655.586764288774,2,2,0,0.8326605318167788,0,5,2221.562271150014,0.046899096
7656.981682217517,2,3,1,0.8674469003597285,0,3,500,0.02640099
10332.679423122505,1,4,1,0.7782052895849255,3,4,2381.595277783063,0.083485687
9818.258705199105,4,4,1,0.8879860306560374,2,3,2442.259976022193,0.055266858
10432.587770194565,6,1,0,0.7200022224988392,2,4,500,0.075573675
6818.438845251546,0,4,3,0.8782250363906243,2,3,3586.9156662942078,0.060775162
9568.576251455414,5,2,1,0.4236054408601246,0,6,705.0354109967507,0.022151984
5874.059206043737,5,3,0,0.626763584,0,5,1839.3639186861872,0.034013611
7448.252088366919,2,1,2,0.8971845721343003,4,3,913.9019003622561,0.145298476
7636.488378439614,6,3,1,0.5776583529634147,1,9,3054.3270882631914,0.083915787
6848.3195756039795,5,2,1,0.7642608289145614,0,4,2979.8752330036405,0.027720251
7276.372024,1,4,0,0.525553841,2,4,2399.150657673671,0.054015964
7013.248145005295,4,4,1,0.4616074667649901,4,4,1929.9217168314021,0.082850297
6035.212377796609,2,0,1,0.7597114972321808,1,5,1543.0173520533613,0.097671517
9712.827012011583,5,0,1,0.4256392214395305,1,6,1252.233714218585,0.045746913
7635.099994251462,2,5,0,0.8970436277227978,1,5,630.2563442122682,0.083326887
8402.873087834572,2,3,1,0.5777594696053164,4,7,2381.794571710703,0.161971323
8327.553742,0,1,2,0.834708549,4,5,3271.744624780491,0.166951081
8109.452850220043,5,0,1,0.582676978,4,5,1401.068751641706,0.150011761
8185.609092112857,4,2,1,0.8747061464021386,3,4,2047.6805080043712,0.122408325
7389.165559937957,3,5,3,0.8835228991723036,0,8,1053.7071425056479,0.061234178
10836.793737029726,3,1,2,0.5038426608388633,2,4,2556.8822194066856,0.042299209
9521.489523270717,2,2,0,0.8859464200013625,1,5,3103.214722,0.065025002
8036.764066,3,3,1,0.49995859163879763,4,6,1916.0141376653496,0.128714007
7105.891128067873,2,2,3,0.6396417416103544,3,3,2889.5291143839277,0.06619597
7762.358314541839,1,1,0,0.9687414314312747,4,5,500,0.276392895
8835.243032743492,3,2,2,0.761082559,3,7,2467.5615202509703,0.167760683
10999.880185072623,4,1,1,0.7955748490453571,4,6,1904.3708145387966,0.175439614
5253.904910669911,1,2,0,0.8351662069202039,1,6,2474.7344793936727,0.114817373
9319.549517283554,4,1,0,0.5706809812433558,2,2,889.1009810237811,0.031974952
10253.447273557269,1,2,2,0.45348318120700937,1,7,2620.383149111467,0.044478352
5026.563060189536,4,1,1,0.6126727742625987,2,5,1388.0810757173372,0.129171487
7637.698247,4,4,1,0.9207668601225594,4,7,2816.7639111052285,0.254667798
5870.964053833923,2,2,0,0.42835726449615047,1,6,1125.075435346279,0.064285415
8861.059223354068,4,2,3,0.8316412458356557,4,7,2423.6231312503323,0.225907343
7283.2981352888955,2,2,1,0.5510544431867858,2,8,607.6612035678893,0.145477569
7739.721866239749,3,2,0,0.5874549525301511,4,3,2071.860855245958,0.081503555
7177.888385443051,3,2,1,0.4243569172077353,2,5,1126.6659850015378,0.066971617
9440.326865536537,0,1,0,0.5580559041157425,1,6,3601.816618414324,0.049450597
8458.065921196277,2,1,2,0.4575579020919095,0,6,2294.344574681785,0.023560339
8461.853528079311,4,2,1,0.9426630524241216,0,7,1996.428127336388,0.056600463
8321.243650162907,4,2,1,0.893394617,0,10,2034.5319279327493,0.077311524
9144.981760904275,5,1,2,0.9861008872083238,1,5,3336.807772514656,0.073689762
7476.0562902873535,2,2,2,0.6172010840382915,4,5,3202.6690943395297,0.127745491
11401.549575081854,7,4,2,0.6943358560713004,0,5,1519.8436843604945,0.022659031
5530.410497562961,1,3,1,0.7716229885665892,1,9,1566.9885774868394,0.157878637
4548.163103660702,2,8,0,0.5964043773794145,4,4,1087.2103746585094,0.123794761
4382.638862782854,2,2,1,0.7033744667899187,0,7,1439.3262303195934,0.070117427
3840.8237614151285,4,2,1,0.613079027,2,10,2945.9154231668263,0.230286358
9346.339629640504,3,4,2,0.6641645863015495,0,4,1782.0442034052376,0.019637662
9102.735399,3,3,0,0.9384945668914089,0,4,2082.9795818964362,0.029592169
10415.55298355119,6,3,2,0.4680536982703084,4,2,1805.5147783396733,0.033145772
5886.723570588956,2,4,1,0.734823223,0,4,2393.5305751672613,0.028046008
9490.922909,1,4,4,0.7253938623137084,4,6,1623.8325722794132,0.156393807
8113.648124298612,2,2,0,0.756692315,0,5,943.3686588031828,0.037620118
8333.172998311718,2,2,0,0.98957565,4,4,2463.9846872150006,0.167765097
9251.245790699215,1,1,0,0.8583013649452036,1,5,1686.3353992145908,0.07504221
6487.436497875113,0,3,2,0.8357619100791471,4,5,2827.9036030926027,0.186298833
13174.498270808974,2,3,0,0.889394937,3,5,3278.1245147794325,0.099082451
10663.760608550707,3,2,1,0.4249203362466619,3,5,2558.9321076789533,0.058923856
6936.588092009279,0,5,0,0.9383987472851136,1,3,1254.4728306178952,0.052664488
5818.523884553304,3,4,0,0.44944523185236773,3,4,3230.162817744511,0.065085778
7824.1916763906165,2,1,2,0.7059595765537537,4,7,2292.701940427667,0.224279058
8364.516887164085,2,0,1,0.6450827827742637,1,2,1741.3741307141856,0.025037439
10131.230519416622,3,3,0,0.7594333709777017,1,3,2673.0725088894146,0.031854752
5662.558176863348,0,0,2,0.9020483907252639,1,5,1906.4707808531934,0.113194267
8570.973886398333,3,1,0,0.6632025635607841,2,3,2482.4645844286906,0.051662742
4941.969951170422,3,4,0,0.5256139891940288,2,6,2691.1532736791924,0.098213753
8872.715186822237,2,1,0,0.6630453265922054,0,2,1871.964290869278,0.01179305
7784.991559083899,5,2,0,0.48681243392358914,1,8,1992.2140952362636,0.072272899
11873.359524571526,1,1,1,0.614559249,4,5,2564.990259460314,0.101490463
4907.994911560646,2,3,1,0.6579295532153064,3,6,1122.077659483588,0.204271165
10741.21676298021,5,2,0,0.6708392333206625,4,6,2598.4107799696526,0.140346581
4592.337329667564,2,0,0,0.7712669368129014,1,3,2532.7250020473507,0.064948226
5345.579451186992,4,1,1,0.8759732245351928,4,2,3460.207242792872,0.092151576
4645.810883055669,7,0,2,0.9053273353444253,1,1,2019.1664861880688,0.025628598
8500.705216902108,3,2,2,0.6060978368011348,4,3,3510.3517290092204,0.067790835
5652.602378492533,2,1,0,0.7827918276697645,2,4,586.9671443,0.139378367
5303.336989438923,4,1,0,0.6893611948392315,2,5,818.8247583670477,0.156148676
8405.535203246762,2,1,2,0.4171834726233515,3,5,2587.901932345344,0.070153559
8903.550771749382,7,1,1,0.7019450231707678,4,8,1457.0797534481394,0.253853529
8079.698608300651,6,2,1,0.7594305015463831,3,7,1633.8082959633953,0.194841624
7675.5617019568945,5,1,0,0.4114236132232827,4,1,1576.9827198635642,0.021093142
11657.819264874357,2,1,1,0.9225877257518011,0,4,3338.9927511279175,0.023510194
8291.672532,1,3,0,0.7735785085261794,3,1,2733.126215,0.024705499
9611.382947844499,1,3,3,0.7647198903602095,1,9,2133.979908647166,0.099419265
8285.844251379918,5,2,0,0.8835358807372923,1,6,1993.3579148684719,0.093999827
5804.247423490631,1,1,0,0.6740944937176725,3,3,2730.030914273991,0.089538241
9099.775363804034,3,3,0,0.9366984294065762,0,5,1985.9587631288853,0.037212705
6688.405377060415,2,2,2,0.9364108552184003,0,3,2549.6990213876143,0.026407266
7818.0277239215275,1,3,1,0.41246426708826806,3,3,1118.0465532959474,0.046535696
8610.805363786852,2,1,1,0.4851553601292239,4,4,500,0.09890225
4117.163866226714,3,3,1,0.46280774919384526,2,4,3030.5799880985423,0.062769595
4780.995752216542,4,1,3,0.4048145816971357,2,9,500,0.171289782
9818.918344995127,3,3,2,0.5230503262455011,0,7,3240.975920964089,0.024474453
6672.507106802112,1,2,0,0.7033616884162281,2,2,2230.288783800427,0.042615946
6767.356021782278,3,2,2,0.9455103713981545,1,3,500,0.065453204
8332.876795,4,5,1,0.7138363630343509,1,5,2639.0505955503045,0.052211831
7228.654805756261,2,3,1,0.5544638426773731,2,3,824.1164957377111,0.051166734
8835.176763285579,2,1,0,0.9696053870922811,3,4,2022.7133632260777,0.136589508
7897.756422533912,5,2,2,0.7810947144755906,3,4,1385.862579112579,0.116978296
8397.205900360897,4,1,1,0.4055465082640373,2,3,2085.978103424441,0.032637562
6596.283219515495,5,2,1,0.5421543878360314,2,5,2881.692861,0.076159712
8387.189646561856,4,1,3,0.7410947398680465,3,4,1715.6683798259403,0.105843668
10210.178173670887,4,1,2,0.5561223672489229,4,4,2079.968085766053,0.084323912
6864.503567771602,3,4,1,0.8223900112973148,3,4,1360.7059331724417,0.126215595
9830.636600544303,2,3,1,0.561494549,0,5,2467.1069030908666,0.020056609
7896.879363354702,3,4,0,0.8870736946782007,4,7,2102.2403989656486,0.258748808
9468.963311955875,0,2,1,0.4558159929137051,4,4,3340.021168276698,0.065074809
8257.542636706221,3,2,0,0.48208941000143146,3,5,679.3713353899896,0.097030006
7933.178159804147,2,0,0,0.6526452803965948,3,5,2707.5669815381348,0.122669094
8699.459364152732,4,1,0,0.8321941750739896,2,2,1990.069342065764,0.044623551
10427.19512,2,1,1,0.7979543492014165,0,8,3338.475763310191,0.044129545
8472.194588430151,6,3,0,0.9997616774365755,0,2,1224.5893122363937,0.017858015
8957.061661816795,3,5,0,0.5679688502909256,2,5,3272.4935441620805,0.057839715
7263.030172846597,2,2,2,0.7400227198019187,3,4,1897.198861909854,0.112122223
11141.772947990052,6,0,2,0.7824386946484604,0,2,2473.6947474440967,0.01116536
9280.674221859343,2,2,3,0.7411348072798309,2,5,3283.5163886373944,0.078486815
8155.416920050012,2,4,1,0.6992971532990531,3,3,1740.0629006300787,0.069377701
7754.692655490651,2,2,1,0.5282077754434319,2,3,2525.3337426981457,0.041409922
9955.816538546222,1,4,2,0.4536243418646977,4,5,2432.0232057285452,0.076688744
6787.591845909481,2,0,0,0.43904393960070337,2,2,1936.592856749667,0.030194955
4434.249967457334,5,3,2,0.4996373596883443,3,7,2863.0289747873526,0.152108533
8144.799199,3,4,0,0.9649001430287423,3,6,1779.938628334848,0.194198009
10380.009146228687,0,1,1,0.6586657898966153,1,7,3204.5740991927732,0.064554358
11182.617622369347,3,1,0,0.7782153423812243,4,5,1726.5257029198538,0.145090429
7785.412113,1,1,0,0.7923791348710256,4,8,500,0.360770388
8087.175327883567,1,0,0,0.5690232437685221,2,2,2971.4226176881566,0.030873167
9039.060865,3,3,2,0.510233258,4,4,2229.871907857172,0.077490449
7471.301162,4,4,1,0.8561333499752548,3,5,1715.9417917123794,0.1503671
9032.811896782297,3,1,1,0.5961569175516163,4,1,3312.102411446742,0.022850166
7829.196497863464,4,3,1,0.7977545349126729,4,5,2013.684721,0.172780634
10022.73651438036,1,2,1,0.6501297413839302,3,6,500,0.133101292
9445.961026195648,1,1,0,0.8919391376188683,0,6,1178.5830377281623,0.048106554
9620.455664604866,3,2,0,0.8407748632930981,1,2,2024.4028550314604,0.026596576
7589.364710395824,2,3,1,0.8101567877935278,1,4,2350.4449602723107,0.055681789
11851.854641004522,6,4,2,0.7088224811037271,3,2,2828.743863850818,0.033198953
8967.823884758944,2,2,2,0.41801488189534947,2,3,1091.7262174480902,0.032829683
8494.588106973662,2,1,3,0.7388441293554466,4,6,2557.320982498779,0.182401989
6478.114038866057,7,3,2,0.8171630101141965,3,4,2330.3524328229564,0.12209599
7805.856359702892,1,3,1,0.9076761007801103,3,4,2643.8762290378445,0.119531994
8228.759521405273,3,1,1,0.9473285909991501,0,3,1007.3431179399565,0.028602621
6424.645407,1,2,0,0.6628141103988334,0,2,1287.150626421369,0.015216474
7415.365708461824,1,0,2,0.7757777354275566,4,4,2205.8474243572336,0.15482711
7668.3999637939805,3,1,0,0.43233823489396367,3,6,1345.4331976556296,0.109063481
